upper,lower,mult_high,mult_low,pnl
0.5,0.2,2.5,0.4,-1992931
0.5,0.2,2.5,0.5,-1992931
0.5,0.2,2.5,0.6,-1992931
0.5,0.2,2.5,0.7,-1992931
0.5,0.2,2.5,0.8,-1992931
0.5,0.3,0.9,0.2,-275851
0.5,0.3,0.9,0.3,-275851
0.5,0.3,0.9,0.4,-275851
0.5,0.3,0.9,0.5,-275851
0.5,0.3,0.9,0.6,-275851
0.5,0.3,0.9,0.7,-275851
0.5,0.3,0.9,0.8,-275851
0.5,0.3,1.1,0.2,-222271
0.5,0.3,1.1,0.3,-222271
0.5,0.3,1.1,0.4,-222271
0.5,0.3,1.1,0.5,-222271
0.5,0.3,1.1,0.6,-222271
0.5,0.3,1.1,0.7,-222271
0.5,0.3,1.1,0.8,-222271
0.5,0.3,1.3,0.2,-477984
0.5,0.3,1.3,0.3,-477984
0.5,0.3,1.3,0.4,-477984
0.5,0.3,1.3,0.5,-477984
0.5,0.3,1.3,0.6,-477984
0.5,0.3,1.3,0.7,-477984
0.5,0.3,1.3,0.8,-477984
0.5,0.3,1.5,0.2,-733729
0.5,0.3,1.5,0.3,-733729
0.5,0.3,1.5,0.4,-733729
0.5,0.3,1.5,0.5,-733729
0.5,0.3,1.5,0.6,-733729
0.5,0.3,1.5,0.7,-733729
0.5,0.3,1.5,0.8,-733729
0.5,0.3,1.9,0.2,-1245182
0.5,0.3,1.9,0.3,-1245182
0.5,0.3,1.9,0.4,-1245182
0.5,0.3,1.9,0.5,-1245182
0.5,0.3,1.9,0.6,-1245182
0.5,0.3,1.9,0.7,-1245182
0.5,0.3,1.9,0.8,-1245182
0.5,0.3,2.5,0.2,-2012359
0.5,0.3,2.5,0.3,-2012359
0.5,0.3,2.5,0.4,-2012359
0.5,0.3,2.5,0.5,-2012359
0.5,0.3,2.5,0.6,-2012359
0.5,0.3,2.5,0.7,-2012359
0.5,0.3,2.5,0.8,-2012359
0.5,0.4,0.9,0.2,-275591
0.5,0.4,0.9,0.3,-275591
0.5,0.4,0.9,0.4,-275591
0.5,0.4,0.9,0.5,-275591
0.5,0.4,0.9,0.6,-275591
0.5,0.4,0.9,0.7,-275591
0.5,0.4,0.9,0.8,-275591
