upper,lower,mult_high,mult_low,pnl
0.5,0.1,1.1,0.8,-11763
0.5,0.1,1.3,0.2,-34104
0.5,0.1,1.3,0.3,-31258
0.5,0.1,1.3,0.4,-28420
0.5,0.1,1.3,0.5,-25578
0.5,0.1,1.3,0.6,-22733
0.5,0.1,1.3,0.7,-19891
0.5,0.1,1.3,0.8,-17048
0.5,0.1,1.5,0.2,-39386
0.5,0.1,1.5,0.3,-36540
0.5,0.1,1.5,0.4,-33702
0.5,0.1,1.5,0.5,-30860
0.5,0.1,1.5,0.6,-28015
0.5,0.1,1.5,0.7,-25173
0.5,0.1,1.5,0.8,-22330
0.5,0.1,1.9,0.2,-49954
0.5,0.1,1.9,0.3,-47108
0.5,0.1,1.9,0.4,-44270
0.5,0.1,1.9,0.5,-41428
0.5,0.1,1.9,0.6,-38583
0.5,0.1,1.9,0.7,-35741
0.5,0.1,1.9,0.8,-32898
0.5,0.1,2.5,0.2,-65806
0.5,0.1,2.5,0.3,-62960
0.5,0.1,2.5,0.4,-60122
0.5,0.1,2.5,0.5,-57280
0.5,0.1,2.5,0.6,-54435
0.5,0.1,2.5,0.7,-51593
0.5,0.1,2.5,0.8,-48750
0.5,0.2,0.9,0.2,-978
0.5,0.2,0.9,0.3,-773
0.5,0.2,0.9,0.4,-569
0.5,0.2,0.9,0.5,-365
0.5,0.2,0.9,0.6,-161
0.5,0.2,0.9,0.7,43
0.5,0.2,0.9,0.8,248
0.5,0.2,1.1,0.2,-67380
0.5,0.2,1.1,0.3,-59849
0.5,0.2,1.1,0.4,-52329
0.5,0.2,1.1,0.5,-44821
0.5,0.2,1.1,0.6,-37278
0.5,0.2,1.1,0.7,-29770
0.5,0.2,1.1,0.8,-22248
0.5,0.2,1.3,0.2,-74299
0.5,0.2,1.3,0.3,-66768
0.5,0.2,1.3,0.4,-59248
0.5,0.2,1.3,0.5,-51740
0.5,0.2,1.3,0.6,-44197
0.5,0.2,1.3,0.7,-36689
0.5,0.2,1.3,0.8,-29167
0.5,0.2,1.5,0.2,-81207
0.5,0.2,1.5,0.3,-73676
0.5,0.2,1.5,0.4,-66156
0.5,0.2,1.5,0.5,-58648
0.5,0.2,1.5,0.6,-51105
0.5,0.2,1.5,0.7,-43597
0.5,0.2,1.5,0.8,-36075
0.5,0.2,1.9,0.2,-95035
0.5,0.2,1.9,0.3,-87504
0.5,0.2,1.9,0.4,-79984
0.5,0.2,1.9,0.5,-72476
0.5,0.2,1.9,0.6,-64933
0.5,0.2,1.9,0.7,-57425
0.5,0.2,1.9,0.8,-49903
0.5,0.2,2.5,0.2,-115775
0.5,0.2,2.5,0.3,-108244
0.5,0.2,2.5,0.4,-100724
0.5,0.2,2.5,0.5,-93216
0.5,0.2,2.5,0.6,-85673
0.5,0.2,2.5,0.7,-78165
0.5,0.2,2.5,0.8,-70643
0.5,0.3,0.9,0.2,-987
0.5,0.3,0.9,0.3,-782
0.5,0.3,0.9,0.4,-578
0.5,0.3,0.9,0.5,-374
0.5,0.3,0.9,0.6,-170
0.5,0.3,0.9,0.7,34
0.5,0.3,0.9,0.8,239
0.5,0.3,1.1,0.2,-57645
0.5,0.3,1.1,0.3,-51535
0.5,0.3,1.1,0.4,-45449
0.5,0.3,1.1,0.5,-39362
0.5,0.3,1.1,0.6,-33253
0.5,0.3,1.1,0.7,-27166
0.5,0.3,1.1,0.8,-21078
0.5,0.3,1.3,0.2,-67406
0.5,0.3,1.3,0.3,-61296
0.5,0.3,1.3,0.4,-55210
0.5,0.3,1.3,0.5,-49123
0.5,0.3,1.3,0.6,-43014
0.5,0.3,1.3,0.7,-36927
0.5,0.3,1.3,0.8,-30839
0.5,0.3,1.5,0.2,-77156
0.5,0.3,1.5,0.3,-71046
0.5,0.3,1.5,0.4,-64960
0.5,0.3,1.5,0.5,-58873
0.5,0.3,1.5,0.6,-52764
0.5,0.3,1.5,0.7,-46677
0.5,0.3,1.5,0.8,-40589
0.5,0.3,1.9,0.2,-96668
0.5,0.3,1.9,0.3,-90558
0.5,0.3,1.9,0.4,-84472
0.5,0.3,1.9,0.5,-78385
0.5,0.3,1.9,0.6,-72276
0.5,0.3,1.9,0.7,-66189
0.5,0.3,1.9,0.8,-60101
0.5,0.3,2.5,0.2,-125934
0.5,0.3,2.5,0.3,-119824
0.5,0.3,2.5,0.4,-113738
0.5,0.3,2.5,0.5,-107651
0.5,0.3,2.5,0.6,-101542
0.5,0.3,2.5,0.7,-95455
0.5,0.3,2.5,0.8,-89367
0.5,0.4,0.9,0.2,-990
0.5,0.4,0.9,0.3,-785
0.5,0.4,0.9,0.4,-581
0.5,0.4,0.9,0.5,-377
0.5,0.4,0.9,0.6,-173
0.5,0.4,0.9,0.7,31
0.5,0.4,0.9,0.8,236
0.5,0.4,1.1,0.2,-51156
0.5,0.4,1.1,0.3,-45860
0.5,0.4,1.1,0.4,-40587
0.5,0.4,1.1,0.5,-35314
0.5,0.4,1.1,0.6,-30019
0.5,0.4,1.1,0.7,-24745
0.5,0.4,1.1,0.8,-19471
0.5,0.4,1.3,0.2,-60099
0.5,0.4,1.3,0.3,-54803
0.5,0.4,1.3,0.4,-49530
0.5,0.4,1.3,0.5,-44257
0.5,0.4,1.3,0.6,-38962
0.5,0.4,1.3,0.7,-33688
0.5,0.4,1.3,0.8,-28414
0.5,0.4,1.5,0.2,-69031
0.5,0.4,1.5,0.3,-63735
0.5,0.4,1.5,0.4,-58462
0.5,0.4,1.5,0.5,-53189
0.5,0.4,1.5,0.6,-47894
0.5,0.4,1.5,0.7,-42620
0.5,0.4,1.5,0.8,-37346
0.5,0.4,1.9,0.2,-86907
0.5,0.4,1.9,0.3,-81611
0.5,0.4,1.9,0.4,-76338
0.5,0.4,1.9,0.5,-71065
0.5,0.4,1.9,0.6,-65770
0.5,0.4,1.9,0.7,-60496
0.5,0.4,1.9,0.8,-55222
0.5,0.4,2.5,0.2,-113717
0.5,0.4,2.5,0.3,-108421
0.5,0.4,2.5,0.4,-103148
0.5,0.4,2.5,0.5,-97875
0.5,0.4,2.5,0.6,-92580
0.5,0.4,2.5,0.7,-87306
0.5,0.4,2.5,0.8,-82032
0.5,0.5,0.9,0.2,-417
0.5,0.5,0.9,0.3,-212
0.5,0.5,0.9,0.4,-8
0.5,0.5,0.9,0.5,196
0.5,0.5,0.9,0.6,400
0.5,0.5,0.9,0.7,604
0.5,0.5,0.9,0.8,809
0.5,0.5,1.1,0.2,-124311
0.5,0.5,1.1,0.3,-112345
0.5,0.5,1.1,0.4,-100412
0.5,0.5,1.1,0.5,-88482
0.5,0.5,1.1,0.6,-76521
0.5,0.5,1.1,0.7,-64582
0.5,0.5,1.1,0.8,-52647
0.5,0.5,1.3,0.2,-158705
0.5,0.5,1.3,0.3,-146739
0.5,0.5,1.3,0.4,-134806
0.5,0.5,1.3,0.5,-122876
0.5,0.5,1.3,0.6,-110915
0.5,0.5,1.3,0.7,-98976
0.5,0.5,1.3,0.8,-87041
0.5,0.5,1.5,0.2,-193059
0.5,0.5,1.5,0.3,-181093
0.5,0.5,1.5,0.4,-169160
0.5,0.5,1.5,0.5,-157230
0.5,0.5,1.5,0.6,-145269
0.5,0.5,1.5,0.7,-133330
0.5,0.5,1.5,0.8,-121395
0.5,0.5,1.9,0.2,-261832
0.5,0.5,1.9,0.3,-249866
0.5,0.5,1.9,0.4,-237933
0.5,0.5,1.9,0.5,-226003
0.5,0.5,1.9,0.6,-214042
0.5,0.5,1.9,0.7,-202103
0.5,0.5,1.9,0.8,-190168
0.5,0.5,2.5,0.2,-364981
0.5,0.5,2.5,0.3,-353015
0.5,0.5,2.5,0.4,-341082
0.5,0.5,2.5,0.5,-329152
0.5,0.5,2.5,0.6,-317191
0.5,0.5,2.5,0.7,-305252
0.5,0.5,2.5,0.8,-293317
0.6,0,0.9,0.2,-1920
0.6,0,0.9,0.3,-1920
0.6,0,0.9,0.4,-1920
0.6,0,0.9,0.5,-1920
0.6,0,0.9,0.6,-1920
0.6,0,0.9,0.7,-1920
0.6,0,0.9,0.8,-1920
0.6,0,1.1,0.2,-4872
0.6,0,1.1,0.3,-4872
0.6,0,1.1,0.4,-4872
0.6,0,1.1,0.5,-4872
0.6,0,1.1,0.6,-4872
0.6,0,1.1,0.7,-4872
0.6,0,1.1,0.8,-4872
0.6,0,1.3,0.2,-8902
0.6,0,1.3,0.3,-8902
0.6,0,1.3,0.4,-8902
0.6,0,1.3,0.5,-8902
0.6,0,1.3,0.6,-8902
0.6,0,1.3,0.7,-8902
0.6,0,1.3,0.8,-8902
0.6,0,1.5,0.2,-12931
0.6,0,1.5,0.3,-12931
0.6,0,1.5,0.4,-12931
0.6,0,1.5,0.5,-12931
0.6,0,1.5,0.6,-12931
0.6,0,1.5,0.7,-12931
0.6,0,1.5,0.8,-12931
0.6,0,1.9,0.2,-20991
0.6,0,1.9,0.3,-20991
0.6,0,1.9,0.4,-20991
0.6,0,1.9,0.5,-20991
0.6,0,1.9,0.6,-20991
0.6,0,1.9,0.7,-20991
0.6,0,1.9,0.8,-20991
0.6,0,2.5,0.2,-33089
0.6,0,2.5,0.3,-33089
0.6,0,2.5,0.4,-33089
0.6,0,2.5,0.5,-33089
0.6,0,2.5,0.6,-33089
0.6,0,2.5,0.7,-33089
0.6,0,2.5,0.8,-33089
0.6,0.1,0.9,0.2,-13924
0.6,0.1,0.9,0.3,-12903
0.6,0.1,0.9,0.4,-11885
0.6,0.1,0.9,0.5,-10865
0.6,0.1,0.9,0.6,-9844
0.6,0.1,0.9,0.7,-8824
0.6,0.1,0.9,0.8,-7802
0.6,0.1,1.1,0.2,-49112
0.6,0.1,1.1,0.3,-43832
0.6,0.1,1.1,0.4,-38559
0.6,0.1,1.1,0.5,-33283
0.6,0.1,1.1,0.6,-28003
0.6,0.1,1.1,0.7,-22727
0.6,0.1,1.1,0.8,-17449
0.6,0.1,1.3,0.2,-52361
0.6,0.1,1.3,0.3,-47081
0.6,0.1,1.3,0.4,-41808
0.6,0.1,1.3,0.5,-36532
0.6,0.1,1.3,0.6,-31252
0.6,0.1,1.3,0.7,-25976
0.6,0.1,1.3,0.8,-20698
0.6,0.1,1.5,0.2,-55608
0.6,0.1,1.5,0.3,-50328
0.6,0.1,1.5,0.4,-45055
0.6,0.1,1.5,0.5,-39779
0.6,0.1,1.5,0.6,-34499
0.6,0.1,1.5,0.7,-29223
0.6,0.1,1.5,0.8,-23945
0.6,0.1,1.9,0.2,-62106
0.6,0.1,1.9,0.3,-56826
0.6,0.1,1.9,0.4,-51553
0.6,0.1,1.9,0.5,-46277
0.6,0.1,1.9,0.6,-40997
0.6,0.1,1.9,0.7,-35721
0.6,0.1,1.9,0.8,-30443
0.6,0.1,2.5,0.2,-71852
0.6,0.1,2.5,0.3,-66572
0.6,0.1,2.5,0.4,-61299
0.6,0.1,2.5,0.5,-56023
0.6,0.1,2.5,0.6,-50743
0.6,0.1,2.5,0.7,-45467
0.6,0.1,2.5,0.8,-40189
0.6,0.2,0.9,0.2,-1370
0.6,0.2,0.9,0.3,-1165
0.6,0.2,0.9,0.4,-961
0.6,0.2,0.9,0.5,-757
0.6,0.2,0.9,0.6,-553
0.6,0.2,0.9,0.7,-349
0.6,0.2,0.9,0.8,-144
0.6,0.2,1.1,0.2,-34472
0.6,0.2,1.1,0.3,-30817
0.6,0.2,1.1,0.4,-27154
0.6,0.2,1.1,0.5,-23503
0.6,0.2,1.1,0.6,-19836
0.6,0.2,1.1,0.7,-16185
0.6,0.2,1.1,0.8,-12520
0.6,0.2,1.3,0.2,-36918
0.6,0.2,1.3,0.3,-33263
0.6,0.2,1.3,0.4,-29600
0.6,0.2,1.3,0.5,-25949
0.6,0.2,1.3,0.6,-22282
0.6,0.2,1.3,0.7,-18631
0.6,0.2,1.3,0.8,-14966
0.6,0.2,1.5,0.2,-39364
0.6,0.2,1.5,0.3,-35709
0.6,0.2,1.5,0.4,-32046
0.6,0.2,1.5,0.5,-28395
0.6,0.2,1.5,0.6,-24728
0.6,0.2,1.5,0.7,-21077
0.6,0.2,1.5,0.8,-17412
0.6,0.2,1.9,0.2,-44256
0.6,0.2,1.9,0.3,-40601
0.6,0.2,1.9,0.4,-36938
0.6,0.2,1.9,0.5,-33287
0.6,0.2,1.9,0.6,-29620
0.6,0.2,1.9,0.7,-25969
0.6,0.2,1.9,0.8,-22304
0.6,0.2,2.5,0.2,-51598
0.6,0.2,2.5,0.3,-47943
0.6,0.2,2.5,0.4,-44280
0.6,0.2,2.5,0.5,-40629
0.6,0.2,2.5,0.6,-36962
0.6,0.2,2.5,0.7,-33311
0.6,0.2,2.5,0.8,-29646
0.6,0.3,0.9,0.2,-1376
0.6,0.3,0.9,0.3,-1171
0.6,0.3,0.9,0.4,-967
0.6,0.3,0.9,0.5,-763
0.6,0.3,0.9,0.6,-559
0.6,0.3,0.9,0.7,-355
0.6,0.3,0.9,0.8,-150
0.6,0.3,1.1,0.2,-13158
0.6,0.3,1.1,0.3,-12546
0.6,0.3,1.1,0.4,-11937
0.6,0.3,1.1,0.5,-11327
0.6,0.3,1.1,0.6,-10716
0.6,0.3,1.1,0.7,-10106
0.6,0.3,1.1,0.8,-9495
